ID	NB	product	codon_start	codon_end
s9099-9194	0	s9099-9194	10	24
s9099-9194	0	s9099-9194	11	25
s9099-9194	1	s9099-9194	12	26
s9099-9194	2	s9099-9194	13	27
s9099-9194	2	s9099-9194	14	28
s9099-9194	1	s9099-9194	15	29
s9099-9194	0	s9099-9194	16	30
s9099-9194	0	s9099-9194	17	31
s9981-10115	0	s9981-10115	1	15
s9981-10115	2	s9981-10115	2	16
s9981-10115	8	s9981-10115	3	17
s9981-10115	7	s9981-10115	4	18
s9981-10115	8	s9981-10115	5	19
s9981-10115	9	s9981-10115	6	20
s9981-10115	9	s9981-10115	7	21
s9981-10115	6	s9981-10115	8	22
s9981-10115	2	s9981-10115	9	23
s9981-10115	0	s9981-10115	10	24
s9981-10115	0	s9981-10115	11	25
s9981-10115	1	s9981-10115	12	26
s9981-10115	3	s9981-10115	13	27
s9981-10115	3	s9981-10115	14	28
s9981-10115	4	s9981-10115	15	29
s9981-10115	1	s9981-10115	16	30
s9981-10115	0	s9981-10115	17	31
s9981-10115	0	s9981-10115	18	32
s9981-10115	0	s9981-10115	19	33
s9981-10115	0	s9981-10115	20	34
s9981-10115	0	s9981-10115	21	35
s9981-10115	1	s9981-10115	22	36
s9981-10115	6	s9981-10115	23	37
s9981-10115	6	s9981-10115	24	38
s9981-10115	13	s9981-10115	25	39
s9981-10115	8	s9981-10115	26	40
s9981-10115	7	s9981-10115	27	41
s9981-10115	5	s9981-10115	28	42
s9981-10115	3	s9981-10115	29	43
s9981-10115	2	s9981-10115	30	44
s10215-10400	1	s10215-10400	1	15
s10215-10400	0	s10215-10400	2	16
s10215-10400	0	s10215-10400	3	17
s10215-10400	0	s10215-10400	4	18
s10215-10400	0	s10215-10400	5	19
s10215-10400	0	s10215-10400	6	20
s10215-10400	1	s10215-10400	7	21
s10215-10400	0	s10215-10400	8	22
s10215-10400	0	s10215-10400	9	23
s10215-10400	1	s10215-10400	10	24
s10215-10400	2	s10215-10400	11	25
s10215-10400	3	s10215-10400	12	26
s10215-10400	3	s10215-10400	13	27
s10215-10400	2	s10215-10400	14	28
s10215-10400	1	s10215-10400	15	29
s10215-10400	1	s10215-10400	16	30
s10215-10400	0	s10215-10400	17	31
s10215-10400	0	s10215-10400	18	32
s10215-10400	0	s10215-10400	19	33
s10215-10400	0	s10215-10400	20	34
s10215-10400	0	s10215-10400	21	35
s10215-10400	0	s10215-10400	22	36
s10215-10400	0	s10215-10400	23	37
s10215-10400	0	s10215-10400	24	38
s10215-10400	0	s10215-10400	25	39
s10215-10400	0	s10215-10400	26	40
s10215-10400	1	s10215-10400	27	41
s10215-10400	1	s10215-10400	28	42
s10215-10400	1	s10215-10400	29	43
s10215-10400	0	s10215-10400	30	44
s10215-10400	3	s10215-10400	31	45
s10215-10400	3	s10215-10400	32	46
s10215-10400	3	s10215-10400	33	47
s10215-10400	4	s10215-10400	34	48
s10215-10400	3	s10215-10400	35	49
s10215-10400	2	s10215-10400	36	50
s10215-10400	3	s10215-10400	37	51
s10215-10400	3	s10215-10400	38	52
s10215-10400	2	s10215-10400	39	53
s10215-10400	2	s10215-10400	40	54
s10215-10400	2	s10215-10400	41	55
s10215-10400	4	s10215-10400	42	56
s10215-10400	5	s10215-10400	43	57
s10215-10400	5	s10215-10400	44	58
s10215-10400	1	s10215-10400	45	59
s10215-10400	6	s10215-10400	46	60
s10215-10400	3	s10215-10400	47	61
s13311-13466	0	s13311-13466	1	15
s13311-13466	0	s13311-13466	2	16
s13311-13466	0	s13311-13466	3	17
s13311-13466	0	s13311-13466	4	18
s13311-13466	0	s13311-13466	5	19
s13311-13466	0	s13311-13466	6	20
s13311-13466	0	s13311-13466	7	21
s13311-13466	0	s13311-13466	8	22
s13311-13466	2	s13311-13466	9	23
s13311-13466	5	s13311-13466	10	24
s13311-13466	5	s13311-13466	11	25
s13311-13466	4	s13311-13466	12	26
s13311-13466	2	s13311-13466	13	27
s13311-13466	2	s13311-13466	14	28
s13311-13466	1	s13311-13466	15	29
s13311-13466	0	s13311-13466	16	30
s13311-13466	0	s13311-13466	17	31
s13311-13466	0	s13311-13466	18	32
s13311-13466	0	s13311-13466	19	33
s13311-13466	0	s13311-13466	20	34
s13311-13466	0	s13311-13466	21	35
s13311-13466	0	s13311-13466	22	36
s13311-13466	0	s13311-13466	23	37
s13311-13466	0	s13311-13466	24	38
s13311-13466	0	s13311-13466	25	39
s13311-13466	2	s13311-13466	26	40
s13311-13466	4	s13311-13466	27	41
s13311-13466	4	s13311-13466	28	42
s13311-13466	4	s13311-13466	29	43
s13311-13466	6	s13311-13466	30	44
s13311-13466	12	s13311-13466	31	45
s13311-13466	6	s13311-13466	32	46
s13311-13466	2	s13311-13466	33	47
s13311-13466	0	s13311-13466	34	48
s13311-13466	0	s13311-13466	35	49
s13311-13466	0	s13311-13466	36	50
s13311-13466	0	s13311-13466	37	51
s21744-21863	0	s21744-21863	1	15
s21744-21863	0	s21744-21863	2	16
s21744-21863	4	s21744-21863	3	17
s21744-21863	4	s21744-21863	4	18
s21744-21863	2	s21744-21863	5	19
s21744-21863	1	s21744-21863	6	20
s21744-21863	0	s21744-21863	7	21
s21744-21863	0	s21744-21863	8	22
s21744-21863	0	s21744-21863	9	23
s21744-21863	1	s21744-21863	10	24
s21744-21863	2	s21744-21863	11	25
s21744-21863	1	s21744-21863	12	26
s21744-21863	1	s21744-21863	13	27
s21744-21863	2	s21744-21863	14	28
s21744-21863	2	s21744-21863	15	29
s21744-21863	1	s21744-21863	16	30
s21744-21863	0	s21744-21863	17	31
s21744-21863	0	s21744-21863	18	32
s21744-21863	0	s21744-21863	19	33
s21744-21863	0	s21744-21863	20	34
s21744-21863	0	s21744-21863	21	35
s21744-21863	0	s21744-21863	22	36
s21744-21863	0	s21744-21863	23	37
s21744-21863	0	s21744-21863	24	38
s21744-21863	0	s21744-21863	25	39
s21936-22199	4	s21936-22199	1	15
s21936-22199	4	s21936-22199	2	16
s21936-22199	0	s21936-22199	3	17
s21936-22199	0	s21936-22199	4	18
s21936-22199	0	s21936-22199	5	19
s21936-22199	0	s21936-22199	6	20
s21936-22199	1	s21936-22199	7	21
s21936-22199	1	s21936-22199	8	22
s21936-22199	0	s21936-22199	9	23
s21936-22199	1	s21936-22199	10	24
s21936-22199	1	s21936-22199	11	25
s21936-22199	9	s21936-22199	12	26
s21936-22199	9	s21936-22199	13	27
s21936-22199	14	s21936-22199	14	28
s21936-22199	14	s21936-22199	15	29
s21936-22199	15	s21936-22199	16	30
s21936-22199	14	s21936-22199	17	31
s21936-22199	4	s21936-22199	18	32
s21936-22199	0	s21936-22199	19	33
s21936-22199	0	s21936-22199	20	34
s21936-22199	0	s21936-22199	21	35
s21936-22199	0	s21936-22199	22	36
s21936-22199	1	s21936-22199	23	37
s21936-22199	2	s21936-22199	24	38
s21936-22199	8	s21936-22199	25	39
s21936-22199	8	s21936-22199	26	40
s21936-22199	5	s21936-22199	27	41
s21936-22199	3	s21936-22199	28	42
s21936-22199	0	s21936-22199	29	43
s21936-22199	0	s21936-22199	30	44
s21936-22199	0	s21936-22199	31	45
s21936-22199	0	s21936-22199	32	46
s21936-22199	0	s21936-22199	33	47
s21936-22199	0	s21936-22199	34	48
s21936-22199	0	s21936-22199	35	49
s21936-22199	0	s21936-22199	36	50
s21936-22199	0	s21936-22199	37	51
s21936-22199	0	s21936-22199	38	52
s21936-22199	0	s21936-22199	39	53
s21936-22199	0	s21936-22199	40	54
s21936-22199	0	s21936-22199	41	55
s21936-22199	0	s21936-22199	42	56
s21936-22199	0	s21936-22199	43	57
s21936-22199	0	s21936-22199	44	58
s21936-22199	0	s21936-22199	45	59
s21936-22199	0	s21936-22199	46	60
s21936-22199	2	s21936-22199	47	61
s21936-22199	2	s21936-22199	48	62
s21936-22199	5	s21936-22199	49	63
s21936-22199	1	s21936-22199	50	64
s21936-22199	0	s21936-22199	51	65
s21936-22199	0	s21936-22199	52	66
s21936-22199	0	s21936-22199	53	67
s21936-22199	1	s21936-22199	54	68
s21936-22199	1	s21936-22199	55	69
s21936-22199	1	s21936-22199	56	70
s21936-22199	3	s21936-22199	57	71
s21936-22199	2	s21936-22199	58	72
s21936-22199	0	s21936-22199	59	73
s21936-22199	0	s21936-22199	60	74
s21936-22199	0	s21936-22199	61	75
s21936-22199	0	s21936-22199	62	76
s21936-22199	0	s21936-22199	63	77
s21936-22199	0	s21936-22199	64	78
s21936-22199	0	s21936-22199	65	79
s21936-22199	0	s21936-22199	66	80
s21936-22199	0	s21936-22199	67	81
s21936-22199	0	s21936-22199	68	82
s21936-22199	0	s21936-22199	69	83
s21936-22199	0	s21936-22199	70	84
s21936-22199	1	s21936-22199	71	85
s21936-22199	1	s21936-22199	72	86
s21936-22199	1	s21936-22199	73	87
s22614-22724	1	s22614-22724	1	15
s22614-22724	1	s22614-22724	2	16
s22614-22724	1	s22614-22724	3	17
s22614-22724	0	s22614-22724	4	18
s22614-22724	0	s22614-22724	5	19
s22614-22724	0	s22614-22724	6	20
s22614-22724	0	s22614-22724	7	21
s22614-22724	1	s22614-22724	8	22
s22614-22724	1	s22614-22724	9	23
s22614-22724	1	s22614-22724	10	24
s22614-22724	3	s22614-22724	11	25
s22614-22724	3	s22614-22724	12	26
s22614-22724	2	s22614-22724	13	27
s22614-22724	4	s22614-22724	14	28
s22614-22724	3	s22614-22724	15	29
s22614-22724	3	s22614-22724	16	30
s22614-22724	2	s22614-22724	17	31
s22614-22724	1	s22614-22724	18	32
s22614-22724	0	s22614-22724	19	33
s22614-22724	0	s22614-22724	20	34
s22614-22724	0	s22614-22724	21	35
s22614-22724	0	s22614-22724	22	36
s23403-23513	0	s23403-23513	1	15
s23403-23513	0	s23403-23513	2	16
s23403-23513	0	s23403-23513	3	17
s23403-23513	0	s23403-23513	4	18
s23403-23513	0	s23403-23513	5	19
s23403-23513	0	s23403-23513	6	20
s23403-23513	0	s23403-23513	7	21
s23403-23513	0	s23403-23513	8	22
s23403-23513	0	s23403-23513	9	23
s23403-23513	0	s23403-23513	10	24
s23403-23513	0	s23403-23513	11	25
s23403-23513	0	s23403-23513	12	26
s23403-23513	0	s23403-23513	13	27
s23403-23513	0	s23403-23513	14	28
s23403-23513	0	s23403-23513	15	29
s23403-23513	0	s23403-23513	16	30
s23403-23513	0	s23403-23513	17	31
s23403-23513	0	s23403-23513	18	32
s23403-23513	0	s23403-23513	19	33
s23403-23513	0	s23403-23513	20	34
s23403-23513	0	s23403-23513	21	35
s23403-23513	1	s23403-23513	22	36
s23526-23624	1	s23526-23624	1	15
s23526-23624	0	s23526-23624	2	16
s23526-23624	0	s23526-23624	3	17
s23526-23624	0	s23526-23624	4	18
s23526-23624	0	s23526-23624	5	19
s23526-23624	0	s23526-23624	6	20
s23526-23624	1	s23526-23624	7	21
s23526-23624	1	s23526-23624	8	22
s23526-23624	6	s23526-23624	9	23
s23526-23624	1	s23526-23624	10	24
s23526-23624	1	s23526-23624	11	25
s23526-23624	0	s23526-23624	12	26
s23526-23624	0	s23526-23624	13	27
s23526-23624	0	s23526-23624	14	28
s23526-23624	0	s23526-23624	15	29
s23526-23624	0	s23526-23624	16	30
s23526-23624	0	s23526-23624	17	31
s23526-23624	2	s23526-23624	18	32
s24051-24170	0	s24051-24170	1	15
s24051-24170	0	s24051-24170	2	16
s24051-24170	0	s24051-24170	3	17
s24051-24170	0	s24051-24170	4	18
s24051-24170	0	s24051-24170	5	19
s24051-24170	0	s24051-24170	6	20
s24051-24170	0	s24051-24170	7	21
s24051-24170	0	s24051-24170	8	22
s24051-24170	0	s24051-24170	9	23
s24051-24170	1	s24051-24170	10	24
s24051-24170	2	s24051-24170	11	25
s24051-24170	0	s24051-24170	12	26
s24051-24170	1	s24051-24170	13	27
s24051-24170	1	s24051-24170	14	28
s24051-24170	1	s24051-24170	15	29
s24051-24170	2	s24051-24170	16	30
s24051-24170	3	s24051-24170	17	31
s24051-24170	1	s24051-24170	18	32
s24051-24170	1	s24051-24170	19	33
s24051-24170	0	s24051-24170	20	34
s24051-24170	0	s24051-24170	21	35
s24051-24170	0	s24051-24170	22	36
s24051-24170	0	s24051-24170	23	37
s24051-24170	0	s24051-24170	24	38
s24051-24170	0	s24051-24170	25	39
s24762-24875	0	s24762-24875	1	15
s24762-24875	1	s24762-24875	2	16
s24762-24875	1	s24762-24875	3	17
s24762-24875	1	s24762-24875	4	18
s24762-24875	0	s24762-24875	5	19
s24762-24875	0	s24762-24875	6	20
s24762-24875	0	s24762-24875	7	21
s24762-24875	0	s24762-24875	8	22
s24762-24875	0	s24762-24875	9	23
s24762-24875	2	s24762-24875	10	24
s24762-24875	4	s24762-24875	11	25
s24762-24875	4	s24762-24875	12	26
s24762-24875	5	s24762-24875	13	27
s24762-24875	2	s24762-24875	14	28
s24762-24875	1	s24762-24875	15	29
s24762-24875	0	s24762-24875	16	30
s24762-24875	0	s24762-24875	17	31
s24762-24875	0	s24762-24875	18	32
s24762-24875	1	s24762-24875	19	33
s24762-24875	6	s24762-24875	20	34
s24762-24875	4	s24762-24875	21	35
s24762-24875	4	s24762-24875	22	36
s24762-24875	1	s24762-24875	23	37
s25332-25448	0	s25332-25448	1	15
s25332-25448	0	s25332-25448	2	16
s25332-25448	0	s25332-25448	3	17
s25332-25448	0	s25332-25448	4	18
s25332-25448	0	s25332-25448	5	19
s25332-25448	0	s25332-25448	6	20
s25332-25448	0	s25332-25448	7	21
s25332-25448	2	s25332-25448	8	22
s25332-25448	4	s25332-25448	9	23
s25332-25448	5	s25332-25448	10	24
s25332-25448	5	s25332-25448	11	25
s25332-25448	4	s25332-25448	12	26
s25332-25448	1	s25332-25448	13	27
s25332-25448	0	s25332-25448	14	28
s25332-25448	0	s25332-25448	15	29
s25332-25448	3	s25332-25448	16	30
s25332-25448	5	s25332-25448	17	31
s25332-25448	5	s25332-25448	18	32
s25332-25448	4	s25332-25448	19	33
s25332-25448	7	s25332-25448	20	34
s25332-25448	5	s25332-25448	21	35
s25332-25448	4	s25332-25448	22	36
s25332-25448	1	s25332-25448	23	37
s25332-25448	1	s25332-25448	24	38
s25968-26069	0	s25968-26069	1	15
s25968-26069	0	s25968-26069	2	16
s25968-26069	0	s25968-26069	3	17
s25968-26069	0	s25968-26069	4	18
s25968-26069	0	s25968-26069	5	19
s25968-26069	0	s25968-26069	6	20
s25968-26069	0	s25968-26069	7	21
s25968-26069	0	s25968-26069	8	22
s25968-26069	1	s25968-26069	9	23
s25968-26069	1	s25968-26069	10	24
s25968-26069	3	s25968-26069	11	25
s25968-26069	3	s25968-26069	12	26
s25968-26069	4	s25968-26069	13	27
s25968-26069	8	s25968-26069	14	28
s25968-26069	3	s25968-26069	15	29
s25968-26069	5	s25968-26069	16	30
s25968-26069	1	s25968-26069	17	31
s25968-26069	1	s25968-26069	18	32
s25968-26069	0	s25968-26069	19	33
s29840-29685	0	s29840-29685	1	15
s29840-29685	0	s29840-29685	2	16
s29840-29685	1	s29840-29685	3	17
s29840-29685	9	s29840-29685	4	18
s29840-29685	11	s29840-29685	5	19
s29840-29685	13	s29840-29685	6	20
s29840-29685	9	s29840-29685	7	21
s29840-29685	5	s29840-29685	8	22
s29840-29685	5	s29840-29685	9	23
s29840-29685	2	s29840-29685	10	24
s29840-29685	2	s29840-29685	11	25
s29840-29685	0	s29840-29685	12	26
s29840-29685	0	s29840-29685	13	27
s29840-29685	1	s29840-29685	14	28
s29840-29685	0	s29840-29685	15	29
s29840-29685	0	s29840-29685	16	30
s29840-29685	0	s29840-29685	17	31
s29840-29685	0	s29840-29685	18	32
s29840-29685	3	s29840-29685	19	33
s29840-29685	1	s29840-29685	20	34
s29840-29685	2	s29840-29685	21	35
s29840-29685	3	s29840-29685	22	36
s29840-29685	1	s29840-29685	23	37
s29840-29685	1	s29840-29685	24	38
s29840-29685	1	s29840-29685	25	39
s29840-29685	3	s29840-29685	26	40
s29840-29685	2	s29840-29685	27	41
s29840-29685	0	s29840-29685	28	42
s29840-29685	0	s29840-29685	29	43
s29840-29685	0	s29840-29685	30	44
s29840-29685	0	s29840-29685	31	45
s29840-29685	0	s29840-29685	32	46
s29840-29685	0	s29840-29685	33	47
s29840-29685	1	s29840-29685	34	48
s29840-29685	1	s29840-29685	35	49
s29840-29685	0	s29840-29685	36	50
s29840-29685	0	s29840-29685	37	51
s28835-28728	0	s28835-28728	1	15
s28835-28728	0	s28835-28728	2	16
s28835-28728	0	s28835-28728	3	17
s28835-28728	0	s28835-28728	4	18
s28835-28728	0	s28835-28728	5	19
s28835-28728	0	s28835-28728	6	20
s28835-28728	0	s28835-28728	7	21
s28835-28728	0	s28835-28728	8	22
s28835-28728	0	s28835-28728	9	23
s28835-28728	0	s28835-28728	10	24
s28835-28728	0	s28835-28728	11	25
s28835-28728	0	s28835-28728	12	26
s28835-28728	0	s28835-28728	13	27
s28835-28728	2	s28835-28728	14	28
s28835-28728	4	s28835-28728	15	29
s28835-28728	4	s28835-28728	16	30
s28835-28728	1	s28835-28728	17	31
s28835-28728	0	s28835-28728	18	32
s28835-28728	1	s28835-28728	19	33
s28835-28728	3	s28835-28728	20	34
s28835-28728	1	s28835-28728	21	35
